name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
Listeriaceae	0.0	0.08594022700737834	0.0	0.026688913319358475	0.0	0.05217937047612379	F
Staphylococcaceae	0.0	0.6114514750665013	0.27438735925820795	0.12378235515225643	0.0	0.29933116005736615	F
Paenibacillaceae	0.0	0.9095942513932186	0.0	0.14316569396477064	0.0	0.22920540569979228	F
Bacillaceae	0.0	1.0539112432445445	0.0	0.2072073027465425	0.0043167952112351795	0.4295202454401402	F
Aerococcaceae	0.0	0.00024072892719153595	0.0	0.0	0.0	5.18681615070813e-05	F
Carnobacteriaceae	0.0	0.0008425512451703758	0.0	0.001472898086057311	0.0	0.0016079130067195204	F
Lactobacillaceae	0.30387596899224806	0.5186504736341643	0.34061879080329266	0.23660634854424642	0.08489697248762519	0.25944454385842064	F
Streptococcaceae	0.32248062015503876	0.17452847221386358	0.4210426719651812	0.3250391496311274	0.07626338206515483	0.347672286581966	F
Enterococcaceae	3.063565891472868	1.765867045413512	1.7078247705553977	0.5569322242999905	1.3108668124784162	3.3821672073922504	F
Natranaerobiaceae	0.0	0.00012036446359576798	0.0	0.0002945796172114622	0.0	0.0	F
Monoglobaceae	0.32248062015503876	2.9797426607768323	0.8042388116188854	0.5099173173930411	0.07050765511684126	0.6337251972935194	F
Thermotaleaceae	0.0	0.00012036446359576798	0.0	5.891592344229244e-05	0.0	0.0	F
Anaerovoracaceae	0.0	0.00012036446359576798	0.0	5.891592344229244e-05	0.0	5.18681615070813e-05	F
Natronincolaceae	0.0	0.002768382662702664	0.0	0.0011194025454035563	0.0	0.008506378487161334	F
Peptoclostridiaceae	0.0	0.04236829118571033	0.0	0.0032992917127683766	0.0	0.01037363230141626	F
Peptostreptococcaceae	2.1891472868217057	3.086867033377066	0.9934714731762702	0.5112134677087715	0.34390468516173595	1.5968132201570049	F
Clostridiales_Family_XVII._Incertae_Sedis	0.0	0.0	0.0	0.0005891592344229244	0.0	0.0	F
Eubacteriaceae	0.0	0.0006018223179788399	0.0	0.0	0.0	0.0001037363230141626	F
Butyricicoccaceae	0.20465116279069767	0.04032209530458227	0.3642728734979657	0.0428907922659889	0.0043167952112351795	0.003267694174946122	F
Clostridiaceae	3.6155038759689924	3.056174095160145	1.9869429463525403	0.5019047518048894	0.2676413030965811	0.6521383946285332	F
Oscillospiraceae	10.108527131782946	17.345963577713317	7.872078720787208	2.428573280214737	0.6820536433751583	2.045317212708737	F
Lachnospiraceae	20.613953488372093	14.756923965768346	11.15999621534677	2.2290839634391344	1.3856912628064926	3.399179964366573	F
Saccharomycetaceae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Hominidae	0.9736434108527132	2.0382518265307352	0.9319708581701203	1.9055766278175068	0.26476343962242427	2.166688710635307	F
Bicaudaviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Halspiviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Polydnaviriformidae	0.0	0.0	0.0	0.0	0.0	0.0001556044845212439	F
Plectroviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Rudiviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0001556044845212439	F
Matshushitaviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Portogloboviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Itzamnaviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Parvoviridae	0.0	0.00024072892719153595	0.0	0.00011783184688458488	0.0	0.0	F
Polyomaviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Papillomaviridae	0.0	0.0004814578543830719	0.0	0.0001767477703268773	0.0	0.0003630771305495691	F
Bacilladnaviridae	0.0	0.0	0.0	0.00011783184688458488	0.0	0.0	F
Circoviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Smacoviridae	0.0	0.0004814578543830719	0.0	5.891592344229244e-05	0.0	0.0	F
Genomoviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Geminiviridae	0.0	0.0006018223179788399	0.0	0.0	0.0	5.18681615070813e-05	F
Nimaviridae	0.0	0.000361093390787304	0.0	0.00011783184688458488	0.0	0.0001556044845212439	F
Hytrosaviridae	0.0	0.0	0.0	0.00023566369376916977	0.0	0.0	F
Nudiviridae	0.0	0.0006018223179788399	0.0	0.00011783184688458488	0.0	0.0	F
Baculoviridae	0.0	0.001083280172361912	0.0	0.0006480751578652169	0.0	0.0003630771305495691	F
Caulimoviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	5.18681615070813e-05	F
